timestamp,device_id,test_id,waveform_type,bias,amplitude,frequency,test_purpose,quality_label,notes,cycle_id,feedback_position_%,setpoint_position_%,motor_torque_Nmm,power_W,internal_temperature_deg_C,rotation_direction,test_number
2026-03-16T18:32:00.939000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:00.985000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.032000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.079000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.125000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.172000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.219000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.265000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.313000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.359000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.409000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.469000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.516000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.563000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.610000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.657000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.703000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.750000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.797000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.843000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.890000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.937000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:01.983000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.034000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.084000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.132000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.182000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.234000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.287000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.343000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.396000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.447000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.499000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.550000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.602000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.655000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.707000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.759000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.810000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.862000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.913000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:02.965000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.017000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.069000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.128000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.179000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.229000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.278000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.335000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.387000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.438000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.489000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.540000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.592000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.643000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.695000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.747000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,70.0,0.0,0.0,26.700000000000003,0,2002
2026-03-16T18:32:03.798000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,90.0,0.0,0.0,26.700000000000003,0,2003
2026-03-16T18:32:03.854000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,90.0,0.0,0.0,26.700000000000003,0,2003
2026-03-16T18:32:03.905000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,90.0,0.0,0.0,26.700000000000003,1,2003
2026-03-16T18:32:03.957000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.01,90.0,-0.83160400390625,0.3671875,26.700000000000003,1,2003
2026-03-16T18:32:04.008000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.02,90.0,-1.89971923828125,0.279296875,26.700000000000003,1,2003
2026-03-16T18:32:04.060000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.02,90.0,-0.789642333984375,0.1875,26.700000000000003,1,2003
2026-03-16T18:32:04.112000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.29,90.0,-0.9002685546875,0.416015625,26.700000000000003,1,2003
2026-03-16T18:32:04.167000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.29,90.0,-0.99945068359375,0.185546875,26.700000000000003,1,2003
2026-03-16T18:32:04.223000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.71,90.0,-0.652313232421875,0.23828125,26.700000000000003,1,2003
2026-03-16T18:32:04.275000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,70.71,90.0,-0.63323974609375,0.09765625,26.700000000000003,1,2003
2026-03-16T18:32:04.332000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,71.2,90.0,-0.66375732421875,0.103515625,26.700000000000003,1,2003
2026-03-16T18:32:04.382000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,71.2,90.0,-0.6561279296875,0.076171875,26.700000000000003,1,2003
2026-03-16T18:32:04.433000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,71.68,90.0,-0.652313232421875,0.1171875,26.700000000000003,1,2003
2026-03-16T18:32:04.483000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,71.68,90.0,-0.64849853515625,0.15234375,26.700000000000003,1,2003
2026-03-16T18:32:04.535000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,72.16,90.0,-0.64849853515625,0.267578125,26.700000000000003,1,2003
2026-03-16T18:32:04.587000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,72.16,90.0,-0.652313232421875,0.169921875,26.700000000000003,1,2003
2026-03-16T18:32:04.640000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,72.64,90.0,-0.652313232421875,0.1171875,26.700000000000003,1,2003
2026-03-16T18:32:04.694000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,73.12,90.0,-0.6561279296875,0.208984375,26.700000000000003,1,2003
2026-03-16T18:32:04.745000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,73.12,90.0,-0.652313232421875,0.103515625,26.700000000000003,1,2003
2026-03-16T18:32:04.797000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,73.6,90.0,-0.652313232421875,0.302734375,26.700000000000003,1,2003
2026-03-16T18:32:04.847000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,73.6,90.0,-0.64849853515625,0.275390625,26.700000000000003,1,2003
2026-03-16T18:32:04.899000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,74.08,90.0,-0.652313232421875,0.0859375,26.700000000000003,1,2003
2026-03-16T18:32:04.951000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,74.08,90.0,-0.6561279296875,0.263671875,26.700000000000003,1,2003
2026-03-16T18:32:05.004000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,74.55,90.0,-0.652313232421875,0.138671875,26.8,1,2003
2026-03-16T18:32:05.057000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,74.55,90.0,-0.652313232421875,0.14453125,26.8,1,2003
2026-03-16T18:32:05.108000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,75.04,90.0,-0.64849853515625,0.12890625,26.8,1,2003
2026-03-16T18:32:05.159000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,75.04,90.0,-0.64849853515625,0.234375,26.8,1,2003
2026-03-16T18:32:05.209000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,75.51,90.0,-0.64849853515625,0.298828125,26.8,1,2003
2026-03-16T18:32:05.262000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,75.51,90.0,-0.652313232421875,0.134765625,26.8,1,2003
2026-03-16T18:32:05.321000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,76.0,90.0,-0.64849853515625,0.23828125,26.8,1,2003
2026-03-16T18:32:05.372000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,76.0,90.0,-0.64849853515625,0.310546875,26.8,1,2003
2026-03-16T18:32:05.422000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,76.48,90.0,-0.652313232421875,0.2734375,26.8,1,2003
2026-03-16T18:32:05.473000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,76.48,90.0,-0.652313232421875,0.16796875,26.8,1,2003
2026-03-16T18:32:05.525000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,76.96,90.0,-0.64849853515625,0.087890625,26.8,1,2003
2026-03-16T18:32:05.578000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,76.96,90.0,-0.644683837890625,0.203125,26.8,1,2003
2026-03-16T18:32:05.630000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,77.44,90.0,-0.64849853515625,0.26953125,26.8,1,2003
2026-03-16T18:32:05.681000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,77.91,90.0,-0.64849853515625,0.19921875,26.8,1,2003
2026-03-16T18:32:05.733000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,77.91,90.0,-0.652313232421875,0.09765625,26.8,1,2003
2026-03-16T18:32:05.785000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,78.39,90.0,-0.652313232421875,0.310546875,26.8,1,2003
2026-03-16T18:32:05.836000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,78.39,90.0,-0.652313232421875,0.126953125,26.8,1,2003
2026-03-16T18:32:05.887000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,78.87,90.0,-0.64849853515625,0.07421875,26.8,1,2003
2026-03-16T18:32:05.937000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,78.87,90.0,-0.652313232421875,0.12890625,26.8,1,2003
2026-03-16T18:32:05.988000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,79.35,90.0,-0.6561279296875,0.17578125,26.8,1,2003
2026-03-16T18:32:06.039000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,79.35,90.0,-0.644683837890625,0.2578125,26.8,1,2003
2026-03-16T18:32:06.090000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,79.83,90.0,-0.64849853515625,0.17578125,26.8,1,2003
2026-03-16T18:32:06.141000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,79.83,90.0,-0.644683837890625,0.099609375,26.8,1,2003
2026-03-16T18:32:06.194000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,80.31,90.0,-0.64849853515625,0.310546875,26.8,1,2003
2026-03-16T18:32:06.246000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,80.31,90.0,-0.652313232421875,0.111328125,26.8,1,2003
2026-03-16T18:32:06.298000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,80.8,90.0,-0.64849853515625,0.3046875,26.8,1,2003
2026-03-16T18:32:06.352000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,80.8,90.0,-0.640869140625,0.251953125,26.8,1,2003
2026-03-16T18:32:06.421000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,81.28,90.0,-0.644683837890625,0.2109375,26.8,1,2003
2026-03-16T18:32:06.468000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,,81.28,90.0,-0.64849853515625,0.298828125,26.8,1,2003
